CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
761574409,12/30/16,18:10:00,12/30/16,18:20:00,12/30/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,61,INSIDE,RESIDENCE-HOUSE,,,998695,154929,40.59191693,-73.94799055,"(40.591916929, -73.947990547)"
685344032,11/13/16,2:40:00,11/13/16,3:07:00,11/13/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,60,INSIDE,RESIDENCE - PUBLIC HOUSING,,MARLBORO,988594,154998,40.59211703,-73.98436032,"(40.592117026, -73.984360319)"
782326773,11/12/16,19:15:00,11/12/16,19:30:00,11/12/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. TRANSIT POLICE,BROOKLYN,61,,TRANSIT - NYC SUBWAY,,,990445,155027,40.59219553,-73.97769553,"(40.592195525, -73.977695534)"
769367410,11/4/16,15:00:00,11/4/16,15:05:00,11/4/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,60,INSIDE,RESIDENCE - PUBLIC HOUSING,,,989392,155078,40.59233618,-73.98148696,"(40.592336182, -73.981486959)"
585823350,12/9/16,9:00:00,12/9/16,9:30:00,12/9/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,RESIDENCE-HOUSE,,,940997,155296,40.5928305,-74.15574107,"(40.592830498, -74.155741069)"
138412705,11/2/16,13:15:00,11/2/16,13:30:00,11/14/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,QUEENS,100,INSIDE,GROCERY/BODEGA,,,1041003,155344,40.5928861,-73.79565256,"(40.592886099, -73.795652564)"
688260579,11/2/16,13:15:00,11/2/16,13:30:00,11/2/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,QUEENS,100,INSIDE,GROCERY/BODEGA,,,1041003,155344,40.5928861,-73.79565256,"(40.592886099, -73.795652564)"
633194553,12/3/16,19:15:00,12/3/16,19:18:00,12/3/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,100,,STREET,,,1041414,155376,40.59297129,-73.79417242,"(40.592971291, -73.794172423)"
163859066,11/13/16,3:00:00,11/13/16,3:10:00,11/13/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE - APT. HOUSE,,,1046651,155415,40.59304302,-73.77531541,"(40.593043015, -73.775315405)"
630376649,12/26/16,9:30:00,12/26/16,9:40:00,12/26/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,61,INSIDE,RESIDENCE - APT. HOUSE,,,991254,155361,40.59311169,-73.97478228,"(40.593111685, -73.974782277)"
976562400,11/26/16,0:30:00,11/26/16,0:30:00,11/26/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,QUEENS,101,FRONT OF,RESIDENCE - PUBLIC HOUSING,,,1043643,155650,40.59370871,-73.78614414,"(40.593708708, -73.78614414)"
876479160,11/26/16,15:45:00,11/26/16,16:00:00,11/26/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,60,INSIDE,RESIDENCE - PUBLIC HOUSING,,MARLBORO,988916,155582,40.59371983,-73.98320052,"(40.593719825, -73.983200515)"
551432804,11/27/16,16:00:00,11/27/16,16:53:00,11/27/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. HOUSING POLICE,QUEENS,101,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1044122,155673,40.59376862,-73.7844192,"(40.593768616, -73.7844192)"
444680357,12/6/16,13:53:00,12/6/16,14:00:00,12/6/16,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,60,INSIDE,PUBLIC SCHOOL,,,988319,155706,40.59406047,-73.98535007,"(40.594060474, -73.985350065)"
512880338,11/18/16,18:00:00,11/18/16,18:15:00,11/18/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,61,INSIDE,RESIDENCE - PUBLIC HOUSING,,NOSTRAND,1002184,155832,40.59438911,-73.93542561,"(40.594389111, -73.935425607)"
819470000,12/28/16,15:00:00,12/28/16,15:10:00,12/28/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,121,FRONT OF,RESIDENCE-HOUSE,,,933479,155881,40.59439632,-74.1828152,"(40.594396324, -74.182815202)"
867857272,11/18/16,17:00:00,11/18/16,17:05:00,11/19/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,GROCERY/BODEGA,,,1000687,156007,40.59487235,-73.9408155,"(40.594872353, -73.940815501)"
725005938,12/22/16,4:45:00,12/22/16,4:55:00,12/22/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,100,,STREET,,,1041082,156118,40.59501006,-73.7953616,"(40.595010062, -73.795361602)"
879970679,11/9/16,11:20:00,11/9/16,11:30:00,11/9/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE - APT. HOUSE,,,1052294,156172,40.5950793,-73.75498925,"(40.595079296, -73.754989245)"
550302994,11/18/16,22:00:00,11/18/16,22:00:00,11/19/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,,OTHER,,,1051090,156189,40.59513512,-73.75932441,"(40.595135119, -73.759324407)"
523941011,11/26/16,17:00:00,11/26/16,23:00:00,11/28/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,QUEENS,101,INSIDE,RESIDENCE - PUBLIC HOUSING,,BAYSIDE-OCEAN BAY APTS,1044591,156201,40.59521469,-73.78272575,"(40.595214685, -73.782725754)"
149368466,12/7/16,23:00:00,12/7/16,23:30:00,12/8/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,QUEENS,101,INSIDE,RESIDENCE - PUBLIC HOUSING,,BAYSIDE-OCEAN BAY APTS,1044591,156201,40.59521469,-73.78272575,"(40.595214685, -73.782725754)"
845799076,12/18/16,22:35:00,12/18/16,23:07:00,12/18/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,QUEENS,101,INSIDE,RESIDENCE - PUBLIC HOUSING,,BAYSIDE-OCEAN BAY APTS,1044591,156201,40.59521469,-73.78272575,"(40.595214685, -73.782725754)"
387674383,11/26/16,19:00:00,11/26/16,20:00:00,11/27/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,INSIDE,RESIDENCE - APT. HOUSE,,,987042,156152,40.59528515,-73.98994801,"(40.595285149, -73.989948014)"
181015169,11/13/16,7:00:00,11/14/16,2:00:00,11/14/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE - APT. HOUSE,,,1051000,156307,40.59545968,-73.75964731,"(40.595459682, -73.75964731)"
743272395,11/12/16,11:07:00,11/12/16,11:11:00,11/12/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,INSIDE,DRY CLEANER/LAUNDRY,,,1051181,156361,40.59560654,-73.75899503,"(40.595606536, -73.758995032)"
953499516,11/28/16,16:21:00,11/28/16,16:26:00,11/28/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,61,INSIDE,RESIDENCE-HOUSE,,,990827,156275,40.59562076,-73.97631888,"(40.595620759, -73.976318879)"
296449612,11/8/16,16:30:00,11/8/16,16:37:00,11/8/16,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,,STREET,,,1049611,156432,40.59581313,-73.7646476,"(40.595813132, -73.764647604)"
977654732,11/27/16,23:15:00,11/27/16,23:15:00,11/27/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,QUEENS,101,INSIDE,RESIDENCE - PUBLIC HOUSING,,BEACH 41ST STREET-BEACH CHANNEL DRIVE,1047410,156429,40.59582086,-73.77257302,"(40.595820856, -73.772573021)"
207353111,11/27/16,17:20:00,11/27/16,17:25:00,11/27/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,QUEENS,101,FRONT OF,RESIDENCE - PUBLIC HOUSING,,,1044821,156440,40.59586912,-73.78189543,"(40.595869121, -73.781895432)"
248988485,11/27/16,17:20:00,11/27/16,17:25:00,11/27/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,QUEENS,101,FRONT OF,RESIDENCE - PUBLIC HOUSING,,,1044821,156440,40.59586912,-73.78189543,"(40.595869121, -73.781895432)"
574159691,12/3/16,12:45:00,12/3/16,13:00:00,12/3/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,QUEENS,101,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1044821,156440,40.59586912,-73.78189543,"(40.595869121, -73.781895432)"
921049171,11/9/16,0:15:00,11/9/16,0:40:00,11/9/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE - APT. HOUSE,,,1054176,156486,40.59592651,-73.74820934,"(40.595926511, -73.748209344)"
152648651,12/6/16,15:00:00,12/6/16,15:00:00,12/6/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. HOUSING POLICE,QUEENS,101,INSIDE,RESIDENCE - PUBLIC HOUSING,,BEACH 41ST STREET-BEACH CHANNEL DRIVE,1047825,156482,40.59596336,-73.77107818,"(40.595963363, -73.771078184)"
879751252,11/30/16,8:30:00,11/30/16,9:00:00,11/30/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE - APT. HOUSE,,,1049596,156578,40.59621398,-73.7647002,"(40.596213982, -73.764700204)"
192195421,11/6/16,12:35:00,11/6/16,12:45:00,11/6/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,61,INSIDE,RESIDENCE - PUBLIC HOUSING,,NOSTRAND,1001812,156545,40.5963469,-73.93676323,"(40.596346897, -73.936763232)"
862663948,11/4/16,17:15:00,11/4/16,17:20:00,11/4/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,INSIDE,CHAIN STORE,,,988500,156564,40.59641543,-73.98469779,"(40.596415427, -73.984697793)"
901844859,11/18/16,1:25:00,11/18/16,1:35:00,11/18/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,QUEENS,101,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1044048,156643,40.59643156,-73.78467707,"(40.596431562, -73.784677067)"
126902973,12/8/16,9:00:00,12/8/16,9:18:00,12/8/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,61,INSIDE,RESIDENCE - PUBLIC HOUSING,,NOSTRAND,1001806,156582,40.59644847,-73.93678474,"(40.596448466, -73.936784741)"
713304997,12/22/16,19:30:00,12/22/16,19:45:00,12/23/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,QUEENS,101,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1047439,156663,40.59646293,-73.77246641,"(40.596462931, -73.772466409)"
891583645,12/7/16,4:20:00,12/7/16,4:25:00,12/7/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,BAR/NIGHT CLUB,,,990635,156621,40.5965706,-73.97700991,"(40.5965706, -73.977009908)"
405469271,12/21/16,7:50:00,12/21/16,8:00:00,12/21/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE - APT. HOUSE,,,1048156,156784,40.59678991,-73.76988346,"(40.59678991, -73.769883456)"
914072908,12/29/16,19:00:00,12/29/16,19:05:00,12/30/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,61,INSIDE,RESIDENCE-HOUSE,,,994274,156755,40.59693503,-73.96390616,"(40.596935034, -73.963906158)"
614217904,12/26/16,12:50:00,12/26/16,12:58:00,12/26/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,61,INSIDE,RESIDENCE-HOUSE,,,995051,156868,40.59724428,-73.96110809,"(40.597244284, -73.961108089)"
352758642,11/2/16,22:30:00,11/2/16,22:39:00,11/2/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,INSIDE,RESIDENCE - APT. HOUSE,,,988312,156893,40.59731855,-73.98537456,"(40.597318554, -73.985374556)"
672790816,11/13/16,3:35:00,11/13/16,3:43:00,11/13/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. HOUSING POLICE,QUEENS,101,INSIDE,RESIDENCE - PUBLIC HOUSING,,BAYSIDE-OCEAN BAY APTS,1043516,157081,40.59763735,-73.78658888,"(40.597637353, -73.786588876)"
498633346,12/23/16,4:15:00,12/23/16,4:25:00,12/23/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE-HOUSE,,,1050895,157232,40.5979994,-73.76001627,"(40.597999401, -73.760016269)"
917773419,12/17/16,21:45:00,12/17/16,21:50:00,12/17/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,61,INSIDE,RESIDENCE - APT. HOUSE,,,998087,157307,40.59844503,-73.95017485,"(40.598445031, -73.950174852)"
197735375,11/14/16,6:30:00,11/14/16,6:35:00,11/15/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,,BUS (NYC TRANSIT),,,984989,157345,40.5985601,-73.99734032,"(40.598560102, -73.99734032)"
917955952,12/16/16,16:00:00,12/16/16,16:15:00,12/16/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,INSIDE,RESIDENCE - APT. HOUSE,,,982558,157432,40.59879877,-74.00609431,"(40.598798769, -74.006094308)"
146152444,11/12/16,0:15:00,11/12/16,0:20:00,11/12/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,STREET,,,997280,157584,40.59920656,-73.9530803,"(40.599206562, -73.953080298)"
271877408,11/30/16,15:50:00,11/30/16,16:10:00,11/30/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,INSIDE,RESIDENCE-HOUSE,,,986543,157612,40.5992927,-73.99174432,"(40.599292698, -73.991744317)"
803998584,12/23/16,23:45:00,12/23/16,23:50:00,12/24/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,STREET,,,998160,157711,40.59955382,-73.94991115,"(40.599553815, -73.949911148)"
470944755,11/5/16,1:00:00,11/5/16,1:15:00,11/5/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,FRONT OF,STREET,,,987836,157781,40.59975614,-73.98708812,"(40.59975614, -73.987088117)"
884149462,11/6/16,22:13:00,11/6/16,22:15:00,11/6/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE - APT. HOUSE,,,1050069,158015,40.60015474,-73.76298301,"(40.600154743, -73.762983009)"
328387663,11/3/16,18:50:00,11/3/16,19:05:00,11/3/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,STREET,,,997089,157976,40.6002828,-73.95376735,"(40.600282802, -73.953767345)"
555006080,11/9/16,21:10:00,11/9/16,21:30:00,11/10/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,61,,STREET,,,1000487,158048,40.60047485,-73.94153075,"(40.600474854, -73.94153075)"
294634058,11/16/16,6:00:00,11/16/16,7:00:00,11/16/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE - APT. HOUSE,,,1050494,158303,40.60094208,-73.76144974,"(40.600942076, -73.761449739)"
184473023,11/9/16,3:55:00,11/9/16,4:02:00,11/9/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,FRONT OF,RESIDENCE - APT. HOUSE,,,1053364,158349,40.60104642,-73.75111415,"(40.601046419, -73.751114148)"
553764306,11/24/16,23:00:00,11/24/16,23:15:00,11/24/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE - APT. HOUSE,,,1051810,158386,40.60115996,-73.75670988,"(40.601159958, -73.756709877)"
621659598,11/5/16,0:15:00,11/5/16,0:30:00,11/5/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE - APT. HOUSE,,,1053766,158439,40.60129031,-73.74966558,"(40.601290306, -73.749665582)"
702592282,11/14/16,14:50:00,11/14/16,15:00:00,11/14/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,FRONT OF,STREET,,,1053921,158769,40.60219487,-73.74910401,"(40.602194868, -73.749104006)"
778447346,11/13/16,20:20:00,11/13/16,20:30:00,11/13/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,,STREET,,,987080,158712,40.60231182,-73.98981011,"(40.60231182, -73.989810112)"
105815756,11/13/16,20:20:00,11/13/16,20:30:00,11/13/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,,STREET,,,987080,158712,40.60231182,-73.98981011,"(40.60231182, -73.989810112)"
696812680,11/14/16,0:01:00,11/14/16,23:59:00,11/15/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,INSIDE,RESIDENCE - APT. HOUSE,,,986609,158753,40.6024245,-73.99150625,"(40.602424495, -73.991506252)"
963759956,12/26/16,21:50:00,12/26/16,21:55:00,12/26/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,,PARK/PLAYGROUND,BATH BEACH PARK,,981265,158935,40.60292386,-74.01075105,"(40.602923859, -74.010751049)"
783160813,12/20/16,15:28:00,12/20/16,15:30:00,12/20/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,QUEENS,101,OPPOSITE OF,RESTAURANT/DINER,,,1052809,159159,40.60327401,-73.75310453,"(40.603274007, -73.753104533)"
461316842,12/22/16,17:50:00,12/22/16,18:00:00,12/22/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,61,,STREET,,,1001995,159290,40.603881,-73.93609707,"(40.603881, -73.936097065)"
755659237,12/29/16,15:30:00,12/29/16,15:40:00,12/29/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,FRONT OF,STREET,,,979445,159298,40.60391942,-74.01730551,"(40.60391942, -74.017305507)"
331294029,12/6/16,1:30:00,12/6/16,1:45:00,12/7/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE - APT. HOUSE,,,1054256,159418,40.60397359,-73.74789089,"(40.603973594, -73.747890893)"
530584204,11/2/16,15:00:00,11/2/16,15:15:00,11/2/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,FRONT OF,PUBLIC BUILDING,,,991445,159476,40.60440638,-73.97409017,"(40.604406377, -73.974090166)"
368382394,11/8/16,19:30:00,11/8/16,19:40:00,11/8/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,INSIDE,RESIDENCE - APT. HOUSE,,,985214,159528,40.60455197,-73.99652979,"(40.604551973, -73.99652979)"
695037464,12/18/16,15:15:00,12/18/16,15:20:00,12/18/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,QUEENS,101,FRONT OF,STREET,,,1052106,159668,40.60467651,-73.75563107,"(40.604676513, -73.755631072)"
777686726,12/18/16,15:15:00,12/18/16,15:20:00,12/18/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,FRONT OF,STREET,,,1052106,159668,40.60467651,-73.75563107,"(40.604676513, -73.755631072)"
151199459,12/19/16,14:25:00,12/19/16,14:35:00,12/19/16,106,FELONY ASSAULT,105,STRANGULATION 1ST,ATTEMPTED,FELONY,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE-HOUSE,,,1051775,159727,40.60484099,-73.75682251,"(40.604840985, -73.756822509)"
811730744,12/31/16,15:25:00,12/31/16,16:27:00,12/31/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE - APT. HOUSE,,,1054692,159766,40.60492532,-73.74631712,"(40.604925324, -73.746317119)"
220600182,11/8/16,9:30:00,11/8/16,9:35:00,11/8/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,INSIDE,RESIDENCE - APT. HOUSE,,,986865,159712,40.60505668,-73.99058398,"(40.605056683, -73.990583978)"
304148056,11/30/16,19:15:00,11/30/16,19:22:00,11/30/16,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,,STREET,,,984529,159715,40.6050653,-73.99899667,"(40.605065298, -73.99899667)"
801518923,12/3/16,10:55:00,12/3/16,11:05:00,12/3/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,61,INSIDE,RESIDENCE - APT. HOUSE,,,997437,159766,40.60519548,-73.95251068,"(40.605195478, -73.95251068)"
348597985,12/29/16,2:30:00,12/29/16,2:45:00,12/29/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,INSIDE,BAR/NIGHT CLUB,,,989562,159787,40.60526134,-73.98087115,"(40.605261337, -73.980871149)"
998114276,11/14/16,21:15:00,11/14/16,21:30:00,11/14/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,INSIDE,RESTAURANT/DINER,,,989354,159815,40.60533831,-73.98162021,"(40.605338313, -73.981620205)"
704310114,11/25/16,23:25:00,11/25/16,23:30:00,11/25/16,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,FRONT OF,STREET,,,1052307,160090,40.60583327,-73.75490296,"(40.605833272, -73.754902961)"
